Hash,Refatoração,Descrição
eb6b3c4ff2094b9f22523482031f81276e0a892d,MOVE, MOVE	{Method main(String[]) at GraphTheory2/SteinerTree.java:121}	{Method main(String[]) at GraphTheory/SteinerTree.java:121}) MOVE({SteinerTree main(String[])}  {SteinerTree main(String[])}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ModularLinearAlgebra at LinearAlgebra/ModularLinearAlgebra.java:1}	{Class ModularLinearAlgebra at com/williamfiset/algorithms/linearalgebra/ModularLinearAlgebra.java:7}) MOVE({ModularLinearAlgebra}  {com.williamfiset.algorithms.linearalgebra.ModularLinearAlgebra}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class CircularSegmentArea at Geometry/CircularSegmentArea.java:12}	{Class CircularSegmentArea at com/williamfiset/algorithms/geometry/CircularSegmentArea.java:14}) MOVE({CircularSegmentArea}  {com.williamfiset.algorithms.geometry.CircularSegmentArea}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class IntQueue at GraphTheory/BreadthFirstSearchAdjacencyListIterativeFastQueue.java:15}	{Class IntQueue at com/williamfiset/algorithms/graphtheory/BreadthFirstSearchAdjacencyListIterativeFastQueue.java:16}) MOVE({IntQueue}  {com.williamfiset.algorithms.graphtheory.IntQueue}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class Knapsack_01 at DynamicProgramming/Knapsack_01.java:1}	{Class Knapsack_01 at com/williamfiset/algorithms/dp/Knapsack_01.java:16}) MOVE({Knapsack_01}  {com.williamfiset.algorithms.dp.Knapsack_01}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BellmanFordAdjacencyMatrix at GraphTheory/BellmanFordAdjacencyMatrix.java:12}	{Class BellmanFordAdjacencyMatrix at com/williamfiset/algorithms/graphtheory/BellmanFordAdjacencyMatrix.java:13}) MOVE({BellmanFordAdjacencyMatrix}  {com.williamfiset.algorithms.graphtheory.BellmanFordAdjacencyMatrix}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ArticulationPointsAdjacencyListTest at GraphTheory/tests/ArticulationPointsAdjacencyListTest.java:8}	{Class ArticulationPointsAdjacencyListTest at javatests/com/williamfiset/algorithms/graphtheory/ArticulationPointsAdjacencyListTest.java:10}) MOVE({ArticulationPointsAdjacencyListTest}  {javatests.com.williamfiset.algorithms.graphtheory.ArticulationPointsAdjacencyListTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class CoplanarPointsTest at Geometry/CoplanarPointsTest.java:12}	{Class CoplanarPointsTest at com/williamfiset/algorithms/geometry/CoplanarPointsTest.java:13}) MOVE({CoplanarPointsTest}  {com.williamfiset.algorithms.geometry.CoplanarPointsTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TspDynamicProgrammingIterative at GraphTheory/TspDynamicProgrammingIterative.java:15}	{Class TspDynamicProgrammingIterative at com/williamfiset/algorithms/graphtheory/TspDynamicProgrammingIterative.java:16}) MOVE({TspDynamicProgrammingIterative}  {com.williamfiset.algorithms.graphtheory.TspDynamicProgrammingIterative}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class IsPrime at Math/IsPrime.java:1}	{Class IsPrime at com/williamfiset/algorithms/math/IsPrime.java:8}) MOVE({IsPrime}  {com.williamfiset.algorithms.math.IsPrime}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TarjanSccSolverAdjacencyListTest at GraphTheory/tests/TarjanSccSolverAdjacencyListTest.java:7}	{Class TarjanSccSolverAdjacencyListTest at javatests/com/williamfiset/algorithms/graphtheory/TarjanSccSolverAdjacencyListTest.java:9}) MOVE({TarjanSccSolverAdjacencyListTest}  {javatests.com.williamfiset.algorithms.graphtheory.TarjanSccSolverAdjacencyListTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class DijkstrasShortestPathAdjacencyList at GraphTheory/DijkstrasShortestPathAdjacencyList.java:14}	{Class DijkstrasShortestPathAdjacencyList at com/williamfiset/algorithms/graphtheory/DijkstrasShortestPathAdjacencyList.java:15}) MOVE({DijkstrasShortestPathAdjacencyList}  {com.williamfiset.algorithms.graphtheory.DijkstrasShortestPathAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class KMP at StringAlgorithms/KMP.java:1}	{Class KMP at com/williamfiset/algorithms/strings/KMP.java:7}) MOVE({KMP}  {com.williamfiset.algorithms.strings.KMP}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TreeDiameter at GraphTheory/TreeAlgorithms/TreeDiameter.java:12}	{Class TreeDiameter at com/williamfiset/algorithms/graphtheory/treealgorithms/TreeDiameter.java:13}) MOVE({TreeDiameter}  {com.williamfiset.algorithms.graphtheory.TreeDiameter}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class SlidingWindowMaximumTest at Other/tests/SlidingWindowMaximumTest.java:5}	{Class SlidingWindowMaximumTest at javatests/com/williamfiset/algorithms/other/SlidingWindowMaximumTest.java:7}) MOVE({SlidingWindowMaximumTest}  {javatests.com.williamfiset.algorithms.other.SlidingWindowMaximumTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class LineCircleIntersection at Geometry/LineCircleIntersection.java:13}	{Class LineCircleIntersection at com/williamfiset/algorithms/geometry/LineCircleIntersection.java:14}) MOVE({LineCircleIntersection}  {com.williamfiset.algorithms.geometry.LineCircleIntersection}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConvexHullMonotoneChainsAlgorithm at Geometry/ConvexHullMonotoneChainsAlgorithm.java:26}	{Class ConvexHullMonotoneChainsAlgorithm at com/williamfiset/algorithms/geometry/ConvexHullMonotoneChainsAlgorithm.java:27}) MOVE({ConvexHullMonotoneChainsAlgorithm}  {com.williamfiset.algorithms.geometry.ConvexHullMonotoneChainsAlgorithm}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConnectedComponentsAdjacencyList at GraphTheory/ConnectedComponentsAdjacencyList.java:17}	{Class ConnectedComponentsAdjacencyList at com/williamfiset/algorithms/graphtheory/ConnectedComponentsAdjacencyList.java:18}) MOVE({ConnectedComponentsAdjacencyList}  {com.williamfiset.algorithms.graphtheory.ConnectedComponentsAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class InsertionSort at SortingAlgorithms/InsertionSort.java:9}	{Class InsertionSort at com/williamfiset/algorithms/sorting/InsertionSort.java:10}) MOVE({InsertionSort}  {com.williamfiset.algorithms.sorting.InsertionSort}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TopologicalSortAdjacencyList at GraphTheory/TopologicalSortAdjacencyList.java:15}	{Class TopologicalSortAdjacencyList at com/williamfiset/algorithms/graphtheory/TopologicalSortAdjacencyList.java:16}) MOVE({TopologicalSortAdjacencyList}  {com.williamfiset.algorithms.graphtheory.TopologicalSortAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class CoinChange at DynamicProgramming/CoinChange.java:1}	{Class CoinChange at com/williamfiset/algorithms/dp/CoinChange.java:15}) MOVE({CoinChange}  {com.williamfiset.algorithms.dp.CoinChange}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class EdmondsKarpAdjacencyList at GraphTheory/NetworkFlow/EdmondsKarpAdjacencyList.java:14}	{Class EdmondsKarpAdjacencyList at com/williamfiset/algorithms/graphtheory/networkflow/EdmondsKarpAdjacencyList.java:15}) MOVE({EdmondsKarpAdjacencyList}  {com.williamfiset.algorithms.graphtheory.EdmondsKarpAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class LongestCommonSubstring at StringAlgorithms/LongestCommonSubstring.java:12}	{Class LongestCommonSubstring at com/williamfiset/algorithms/strings/LongestCommonSubstring.java:13}) MOVE({LongestCommonSubstring}  {com.williamfiset.algorithms.strings.LongestCommonSubstring}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class IntStack at GraphTheory/DepthFirstSearchAdjacencyListIterativeFastStack.java:17}	{Class IntStack at com/williamfiset/algorithms/graphtheory/DepthFirstSearchAdjacencyListIterativeFastStack.java:18}) MOVE({IntStack}  {com.williamfiset.algorithms.graphtheory.IntStack}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class FastFourierTransformComplexNumbers at Math/FastFourierTransformComplexNumbers.java:1}	{Class FastFourierTransformComplexNumbers at com/williamfiset/algorithms/math/FastFourierTransformComplexNumbers.java:9}) MOVE({FastFourierTransformComplexNumbers}  {com.williamfiset.algorithms.math.FastFourierTransformComplexNumbers}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BoothsAlgorithm at StringAlgorithms/BoothsAlgorithm.java:1}	{Class BoothsAlgorithm at com/williamfiset/algorithms/strings/BoothsAlgorithm.java:7}) MOVE({BoothsAlgorithm}  {com.williamfiset.algorithms.strings.BoothsAlgorithm}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class AngleBetweenVectors3D at Geometry/AngleBetweenVectors3D.java:12}	{Class AngleBetweenVectors3D at com/williamfiset/algorithms/geometry/AngleBetweenVectors3D.java:13}) MOVE({AngleBetweenVectors3D}  {com.williamfiset.algorithms.geometry.AngleBetweenVectors3D}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class CollinearPoints at Geometry/CollinearPoints.java:13}	{Class CollinearPoints at com/williamfiset/algorithms/geometry/CollinearPoints.java:14}) MOVE({CollinearPoints}  {com.williamfiset.algorithms.geometry.CollinearPoints}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class RelativelyPrime at Math/RelativelyPrime.java:1}	{Class RelativelyPrime at com/williamfiset/algorithms/math/RelativelyPrime.java:10}) MOVE({RelativelyPrime}  {com.williamfiset.algorithms.math.RelativelyPrime}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class PT at Geometry/ClosestPairOfPoints.java:14}	{Class PT at com/williamfiset/algorithms/geometry/ClosestPairOfPoints.java:15}) MOVE({PT}  {com.williamfiset.algorithms.geometry.PT}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class FloydWarshallSolver at GraphTheory/FloydWarshallSolver.java:20}	{Class FloydWarshallSolver at com/williamfiset/algorithms/graphtheory/FloydWarshallSolver.java:21}) MOVE({FloydWarshallSolver}  {com.williamfiset.algorithms.graphtheory.FloydWarshallSolver}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BellmanFordEdgeList at GraphTheory/BellmanFordEdgeList.java:1}	{Class BellmanFordEdgeList at com/williamfiset/algorithms/graphtheory/BellmanFordEdgeList.java:10}) MOVE({BellmanFordEdgeList}  {com.williamfiset.algorithms.graphtheory.BellmanFordEdgeList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class SquareRootDecomposition at Other/SquareRootDecomposition.java:1}	{Class SquareRootDecomposition at com/williamfiset/algorithms/other/SquareRootDecomposition.java:13}) MOVE({SquareRootDecomposition}  {com.williamfiset.algorithms.other.SquareRootDecomposition}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class PrimeFactorization at Math/PrimeFactorization.java:5}	{Class PrimeFactorization at com/williamfiset/algorithms/math/PrimeFactorization.java:6}) MOVE({PrimeFactorization}  {com.williamfiset.algorithms.math.PrimeFactorization}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class PointRotation at Geometry/PointRotation.java:13}	{Class PointRotation at com/williamfiset/algorithms/geometry/PointRotation.java:14}) MOVE({PointRotation}  {com.williamfiset.algorithms.geometry.PointRotation}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class DepthFirstSearchAdjacencyListIterative at GraphTheory/DepthFirstSearchAdjacencyListIterative.java:10}	{Class DepthFirstSearchAdjacencyListIterative at com/williamfiset/algorithms/graphtheory/DepthFirstSearchAdjacencyListIterative.java:11}) MOVE({DepthFirstSearchAdjacencyListIterative}  {com.williamfiset.algorithms.graphtheory.DepthFirstSearchAdjacencyListIterative}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class GraphDiameter at GraphTheory/GraphDiameter.java:14}	{Class GraphDiameter at com/williamfiset/algorithms/graphtheory/GraphDiameter.java:15}) MOVE({GraphDiameter}  {com.williamfiset.algorithms.graphtheory.GraphDiameter}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class RabinKarp at StringAlgorithms/RabinKarp.java:10}	{Class RabinKarp at com/williamfiset/algorithms/strings/RabinKarp.java:10}) MOVE({RabinKarp}  {com.williamfiset.algorithms.strings.RabinKarp}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConnectedComponentsDfsSolverAdjacencyList at GraphTheory/ConnectedComponentsDfsSolverAdjacencyList.java:11}	{Class ConnectedComponentsDfsSolverAdjacencyList at com/williamfiset/algorithms/graphtheory/ConnectedComponentsDfsSolverAdjacencyList.java:12}) MOVE({ConnectedComponentsDfsSolverAdjacencyList}  {com.williamfiset.algorithms.graphtheory.ConnectedComponentsDfsSolverAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class EulerTotientFunction at Math/EulerTotientFunction.java:4}	{Class EulerTotientFunction at com/williamfiset/algorithms/math/EulerTotientFunction.java:4}) MOVE({EulerTotientFunction}  {com.williamfiset.algorithms.math.EulerTotientFunction}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConvexHullGrahamScan at Geometry/ConvexHullGrahamScan.java:12}	{Class ConvexHullGrahamScan at com/williamfiset/algorithms/geometry/ConvexHullGrahamScan.java:13}) MOVE({ConvexHullGrahamScan}  {com.williamfiset.algorithms.geometry.ConvexHullGrahamScan}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConvexHullMonotoneChainsAlgorithmTest at Geometry/tests/ConvexHullMonotoneChainsAlgorithmTest.java:8}	{Class ConvexHullMonotoneChainsAlgorithmTest at javatests/com/williamfiset/algorithms/geometry/ConvexHullMonotoneChainsAlgorithmTest.java:10}) MOVE({ConvexHullMonotoneChainsAlgorithmTest}  {javatests.com.williamfiset.algorithms.geometry.ConvexHullMonotoneChainsAlgorithmTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class FastFourierTransform at Math/FastFourierTransform.java:109}	{Class FastFourierTransform at com/williamfiset/algorithms/math/FastFourierTransform.java:110}) MOVE({FastFourierTransform}  {com.williamfiset.algorithms.math.FastFourierTransform}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BridgesAdjacencyList at GraphTheory/BridgesAdjacencyList.java:14}	{Class BridgesAdjacencyList at com/williamfiset/algorithms/graphtheory/BridgesAdjacencyList.java:15}) MOVE({BridgesAdjacencyList}  {com.williamfiset.algorithms.graphtheory.BridgesAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class Combinations at ConstructiveAlgorithms/Combinations.java:1}	{Class Combinations at com/williamfiset/algorithms/other/Combinations.java:11}) MOVE({Combinations}  {com.williamfiset.algorithms.other.Combinations}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ArticulationPointsAdjacencyList at GraphTheory/ArticulationPointsAdjacencyList.java:14}	{Class ArticulationPointsAdjacencyList at com/williamfiset/algorithms/graphtheory/ArticulationPointsAdjacencyList.java:15}) MOVE({ArticulationPointsAdjacencyList}  {com.williamfiset.algorithms.graphtheory.ArticulationPointsAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class EdmondsKarpAdjacencyListOptimized at GraphTheory/NetworkFlow/EdmondsKarpAdjacencyListOptimized.java:14}	{Class EdmondsKarpAdjacencyListOptimized at com/williamfiset/algorithms/graphtheory/networkflow/EdmondsKarpAdjacencyListOptimized.java:15}) MOVE({EdmondsKarpAdjacencyListOptimized}  {com.williamfiset.algorithms.graphtheory.EdmondsKarpAdjacencyListOptimized}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class GaussianElimination at LinearAlgebra/GaussianElimination.java:1}	{Class GaussianElimination at com/williamfiset/algorithms/linearalgebra/GaussianElimination.java:10}) MOVE({GaussianElimination}  {com.williamfiset.algorithms.linearalgebra.GaussianElimination}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BreadthFirstSearchRecursive at GraphTheory/BreadthFirstSearchRecursive.java:16}	{Class BreadthFirstSearchRecursive at com/williamfiset/algorithms/graphtheory/BreadthFirstSearchRecursive.java:17}) MOVE({BreadthFirstSearchRecursive}  {com.williamfiset.algorithms.graphtheory.BreadthFirstSearchRecursive}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BridgesAdjacencyListIterativeTest at GraphTheory/tests/BridgesAdjacencyListIterativeTest.java:8}	{Class BridgesAdjacencyListIterativeTest at javatests/com/williamfiset/algorithms/graphtheory/BridgesAdjacencyListIterativeTest.java:10}) MOVE({BridgesAdjacencyListIterativeTest}  {javatests.com.williamfiset.algorithms.graphtheory.BridgesAdjacencyListIterativeTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class Line at Geometry/Line.java:11}	{Class Line at com/williamfiset/algorithms/geometry/Line.java:12}) MOVE({Line}  {com.williamfiset.algorithms.geometry.Line}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class KnapsackUnbounded at DynamicProgramming/KnapsackUnbounded.java:1}	{Class KnapsackUnbounded at com/williamfiset/algorithms/dp/KnapsackUnbounded.java:21}) MOVE({KnapsackUnbounded}  {com.williamfiset.algorithms.dp.KnapsackUnbounded}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConvexPolygonCutWithLineSegment at Geometry/ConvexPolygonCutWithLineSegment.java:12}	{Class ConvexPolygonCutWithLineSegment at com/williamfiset/algorithms/geometry/ConvexPolygonCutWithLineSegment.java:13}) MOVE({ConvexPolygonCutWithLineSegment}  {com.williamfiset.algorithms.geometry.ConvexPolygonCutWithLineSegment}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class RootingTree at GraphTheory/TreeAlgorithms/[UNTESTED]RootingTree.java:32}	{Class RootingTree at com/williamfiset/algorithms/graphtheory/treealgorithms/[UNTESTED]RootingTree.java:33}) MOVE({RootingTree}  {com.williamfiset.algorithms.graphtheory.RootingTree}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class GCD at Math/GCD.java:1}	{Class GCD at com/williamfiset/algorithms/math/GCD.java:10}) MOVE({GCD}  {com.williamfiset.algorithms.math.GCD}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ExtendedEuclideanAlgorithm at Math/ExtendedEuclideanAlgorithm.java:1}	{Class ExtendedEuclideanAlgorithm at com/williamfiset/algorithms/math/ExtendedEuclideanAlgorithm.java:6}) MOVE({ExtendedEuclideanAlgorithm}  {com.williamfiset.algorithms.math.ExtendedEuclideanAlgorithm}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class LazyPrimsAdjacencyList at GraphTheory/LazyPrimsAdjacencyList.java:14}	{Class LazyPrimsAdjacencyList at com/williamfiset/algorithms/graphtheory/LazyPrimsAdjacencyList.java:15}) MOVE({LazyPrimsAdjacencyList}  {com.williamfiset.algorithms.graphtheory.LazyPrimsAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class ConvexPolygonContainsPoint at Geometry/ConvexPolygonContainsPoint.java:13}	{Class ConvexPolygonContainsPoint at com/williamfiset/algorithms/geometry/ConvexPolygonContainsPoint.java:13}) MOVE({ConvexPolygonContainsPoint}  {com.williamfiset.algorithms.geometry.ConvexPolygonContainsPoint}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class AStar_GridHeuristic at GraphTheory/AStar_GridHeuristic.java:9}	{Class AStar_GridHeuristic at com/williamfiset/algorithms/graphtheory/AStar_GridHeuristic.java:9}) MOVE({AStar_GridHeuristic}  {com.williamfiset.algorithms.graphtheory.AStar_GridHeuristic}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BubbleSort at SortingAlgorithms/BubbleSort.java:9}	{Class BubbleSort at com/williamfiset/algorithms/sorting/BubbleSort.java:10}) MOVE({BubbleSort}  {com.williamfiset.algorithms.sorting.BubbleSort}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TriangleArea at Geometry/TriangleArea.java:13}	{Class TriangleArea at com/williamfiset/algorithms/geometry/TriangleArea.java:14}) MOVE({TriangleArea}  {com.williamfiset.algorithms.geometry.TriangleArea}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class FloydWarshallSolverTest at GraphTheory/tests/FloydWarshallSolverTest.java:7}	{Class FloydWarshallSolverTest at javatests/com/williamfiset/algorithms/graphtheory/FloydWarshallSolverTest.java:9}) MOVE({FloydWarshallSolverTest}  {javatests.com.williamfiset.algorithms.graphtheory.FloydWarshallSolverTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Method radixSort(int[]) at SortingAlgorithms/RadixSort.java:8}	{Method radixSort(int[]) at com/williamfiset/algorithms/sorting/RadixSort.java:8}) MOVE({RadixSort radixSort(int[])}  {com.williamfiset.algorithms.sorting.RadixSort radixSort(int[])}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class EulerianPathDirectedEdgesAdjacencyList at GraphTheory/EulerianPathDirectedEdgesAdjacencyList.java:14}	{Class EulerianPathDirectedEdgesAdjacencyList at com/williamfiset/algorithms/graphtheory/EulerianPathDirectedEdgesAdjacencyList.java:14}) MOVE({EulerianPathDirectedEdgesAdjacencyList}  {com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList at GraphTheory/NetworkFlow/MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList.java:17}	{Class MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList at com/williamfiset/algorithms/graphtheory/networkflow/MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList.java:18}) MOVE({MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList}  {com.williamfiset.algorithms.graphtheory.MaximumCardinalityBipartiteMatchingAugmentingPathAdjacencyList}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TreeNode at GraphTheory/TreeAlgorithms/[UNTESTED]RootingTree.java:13}	{Class TreeNode at com/williamfiset/algorithms/graphtheory/treealgorithms/[UNTESTED]RootingTree.java:14}) MOVE({TreeNode}  {com.williamfiset.algorithms.graphtheory.TreeNode}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TreeCenter at GraphTheory/TreeAlgorithms/[UNTESTED]TreeCenter.java:11}	{Class TreeCenter at com/williamfiset/algorithms/graphtheory/treealgorithms/[UNTESTED]TreeCenter.java:12}) MOVE({TreeCenter}  {com.williamfiset.algorithms.graphtheory.TreeCenter}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BucketSort at SortingAlgorithms/BucketSort.java:9}	{Class BucketSort at com/williamfiset/algorithms/sorting/BucketSort.java:10}) MOVE({BucketSort}  {com.williamfiset.algorithms.sorting.BucketSort}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class IndexMinPQ at GraphTheory/EagerPrimsAdjacencyList.java:136}	{Class IndexMinPQ at com/williamfiset/algorithms/graphtheory/EagerPrimsAdjacencyList.java:137}) MOVE({IndexMinPQ}  {com.williamfiset.algorithms.graphtheory.IndexMinPQ}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class MatrixDeterminantLaplaceExpansion at LinearAlgebra/MatrixDeterminantLaplaceExpansion.java:1}	{Class MatrixDeterminantLaplaceExpansion at com/williamfiset/algorithms/linearalgebra/MatrixDeterminantLaplaceExpansion.java:13}) MOVE({MatrixDeterminantLaplaceExpansion}  {com.williamfiset.algorithms.linearalgebra.MatrixDeterminantLaplaceExpansion}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TarjanAdjacencyMatrix at GraphTheory/TarjanAdjacencyMatrix.java:8}	{Class TarjanAdjacencyMatrix at com/williamfiset/algorithms/graphtheory/TarjanAdjacencyMatrix.java:10}) MOVE({TarjanAdjacencyMatrix}  {com.williamfiset.algorithms.graphtheory.TarjanAdjacencyMatrix}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class TestUtils at Utils/TestUtils.java:3}	{Class TestUtils at com/williamfiset/algorithms/utils/TestUtils.java:5}) MOVE({TestUtils}  {com.williamfiset.algorithms.utils.TestUtils}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class BitManipulationsTest at Other/tests/BitManipulationsTest.java:4}	{Class BitManipulationsTest at javatests/com/williamfiset/algorithms/other/BitManipulationsTest.java:6}) MOVE({BitManipulationsTest}  {javatests.com.williamfiset.algorithms.other.BitManipulationsTest}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class UnionFind at GraphTheory/ConnectedComponentsAdjacencyList.java:80}	{Class UnionFind at com/williamfiset/algorithms/graphtheory/ConnectedComponentsAdjacencyList.java:81}) MOVE({UnionFind}  {com.williamfiset.algorithms.graphtheory.UnionFind}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class LCM at Math/LCM.java:1}	{Class LCM at com/williamfiset/algorithms/math/LCM.java:10}) MOVE({LCM}  {com.williamfiset.algorithms.math.LCM}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class UniqueCombinations at ConstructiveAlgorithms/UniqueCombinations.java:15}	{Class UniqueCombinations at com/williamfiset/algorithms/other/UniqueCombinations.java:16}) MOVE({UniqueCombinations}  {com.williamfiset.algorithms.other.UniqueCombinations}),
fcab435489dd0f6bd8201e72441592b1f6efd0ee,MOVE, MOVE	{Class GeneticAlgorithm_textSearch at AI/GeneticAlgorithm_textSearch.java:10}	{Class GeneticAlgorithm_textSearch at com/williamfiset/algorithms/ai/GeneticAlgorithm_textSearch.java:11}) MOVE({GeneticAlgorithm_textSearch}  {com.williamfiset.algorithms.ai.GeneticAlgorithm_textSearch}),
